,t,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12
78,1573744254.8873906,-0.03374147042632103,0.046780265867710114,0.13090626895427704,-0.11811470985412598,-0.20936112105846405,0.22036360204219818,813.9271240234375,811.7376708984375,805.707763671875,812.2469482421875,809.039306640625,814.0623168945312,813.6631469726562,812.0036010742188,805.4457397460938,812.5023803710938,809.2644653320312,813.841064453125
79,1573744254.8968225,-0.03415250778198242,0.047143321484327316,0.13116562366485596,-0.11838854849338531,-0.20922374725341797,0.22017976641654968,814.081298828125,811.9735717773438,805.8831176757812,812.4337768554688,809.1683349609375,814.2828369140625,813.8181762695312,812.238525390625,805.621337890625,812.68896484375,809.3927001953125,814.0625610351562
80,1573744254.906736,-0.034744080156087875,0.047715991735458374,0.13202700018882751,-0.11923294514417648,-0.2086956948041916,0.2196311503648758,813.960205078125,811.9112548828125,805.7595825195312,812.3385620117188,808.9843139648438,814.1858520507812,813.6974487304688,812.17578125,805.4974975585938,812.5940551757812,809.2081909179688,813.9660034179688
81,1573744254.9173062,-0.034549515694379807,0.047477833926677704,0.13222812116146088,-0.11944156885147095,-0.20858238637447357,0.2194603532552719,813.8169555664062,811.8508911132812,805.626708984375,812.2848510742188,808.798583984375,814.1597900390625,813.5550537109375,812.1144409179688,805.3648071289062,812.5401000976562,809.0213623046875,813.9412231445312
82,1573744254.9280806,-0.03465639427304268,0.04762917011976242,0.13279779255390167,-0.1199759766459465,-0.20821192860603333,0.21911294758319855,813.5631713867188,811.53173828125,805.3023681640625,812.0333251953125,808.4822387695312,813.85205078125,813.300537109375,811.7960815429688,805.039794921875,812.2891845703125,808.7053833007812,813.6331176757812
83,1573744254.9369042,-0.035170216113328934,0.04805769398808479,0.13261236250400543,-0.11988883465528488,-0.20836935937404633,0.21916602551937103,813.6389770507812,811.5662841796875,805.3184814453125,812.0929565429688,808.5348510742188,813.9003295898438,813.3780517578125,811.8289794921875,805.057861328125,812.3468627929688,808.7559204101562,813.6834106445312
84,1573744254.9458969,-0.035480741411447525,0.04821239784359932,0.1330619752407074,-0.12047536671161652,-0.208102285861969,0.2187625765800476,813.447265625,811.4178466796875,805.1670532226562,811.8932495117188,808.344482421875,813.6971435546875,813.1895141601562,811.6773071289062,804.9093017578125,812.1444091796875,808.5626831054688,813.4830322265625
85,1573744254.9567175,-0.03555288165807724,0.04831084981560707,0.13283292949199677,-0.12024002522230148,-0.20824342966079712,0.21893468499183655,813.4443359375,811.3734741210938,805.1578979492188,811.847900390625,808.3672485351562,813.643310546875,813.1860961914062,811.6334838867188,804.9000854492188,812.0991821289062,808.5859985351562,813.4285278320312
86,1573744254.9662616,-0.03535507991909981,0.048222724348306656,0.13296274840831757,-0.12027261406183243,-0.2081342339515686,0.2189277857542038,813.3538818359375,811.2386474609375,805.0411376953125,811.7510986328125,808.2638549804688,813.5214233398438,813.093505859375,811.5008544921875,804.7813110351562,812.0042724609375,808.4847412109375,813.3046264648438
87,1573744254.9756765,-0.035598285496234894,0.048509687185287476,0.13300547003746033,-0.12023010849952698,-0.20810246467590332,0.21897463500499725,813.1039428710938,811.1241455078125,804.9019775390625,811.5090942382812,808.0568237304688,813.3524780273438,812.8426513671875,811.3870849609375,804.6405639648438,811.7639770507812,808.2792358398438,813.1341552734375
88,1573744254.9850836,-0.03549756854772568,0.04845200479030609,0.1334971934556961,-0.12068455666303635,-0.20775528252124786,0.2186896651983261,812.8972778320312,810.892578125,804.7183837890625,811.2659301757812,807.8605346679688,813.0753173828125,812.6351928710938,811.1563720703125,804.456298828125,811.521484375,808.0841064453125,812.8557739257812
89,1573744254.9942813,-0.03556115925312042,0.048640210181474686,0.1340562403202057,-0.12113610655069351,-0.20736145973205566,0.2184191793203354,812.7413940429688,810.6639404296875,804.5264892578125,811.0704345703125,807.679443359375,812.8248901367188,812.4768676757812,810.9302368164062,804.2622680664062,811.3280639648438,807.9054565429688,812.6029052734375
90,1573744255.006018,-0.03600719943642616,0.048979826271533966,0.1341664046049118,-0.12133604288101196,-0.2073269784450531,0.21827007830142975,812.5254516601562,810.4825439453125,804.2996215820312,810.8754272460938,807.435791015625,812.6409301757812,812.26318359375,810.74658203125,804.0372924804688,811.1311645507812,807.659423828125,812.42138671875
91,1573744255.015061,-0.03623654320836067,0.04938735067844391,0.13399885594844818,-0.12101874500513077,-0.2074083834886551,0.2185325026512146,812.427001953125,810.3162231445312,804.1788330078125,810.7086791992188,807.35888671875,812.4600830078125,812.1611938476562,810.5838623046875,803.9135131835938,810.9673461914062,807.586181640625,812.2368774414062
92,1573744255.0247436,-0.036204349249601364,0.049404677003622055,0.1341075301170349,-0.12105536460876465,-0.20735254883766174,0.2184903621673584,812.4141235351562,810.3355712890625,804.11376953125,810.78076171875,807.2733764648438,812.545654296875,812.1472778320312,810.604248046875,803.846923828125,811.0408325195312,807.5009765625,812.322265625
93,1573744255.035574,-0.03624105453491211,0.049250051379203796,0.1328236311674118,-0.1199643611907959,-0.20824038982391357,0.21917705237865448,812.2899169921875,810.2598266601562,804.005615234375,810.6847534179688,807.2008666992188,812.52099609375,812.0269165039062,810.5244750976562,803.7427368164062,810.94091796875,807.4244384765625,812.3016357421875
94,1573744255.0448475,-0.036265380680561066,0.04956616088747978,0.1320313662290573,-0.11893364787101746,-0.20870721340179443,0.2199242115020752,812.3411865234375,810.194091796875,804.0009155273438,810.6571044921875,807.2911376953125,812.4865112304688,812.0723266601562,810.4647827148438,803.733154296875,810.9180908203125,807.5203247070312,812.2615356445312
95,1573744255.0545335,-0.03566932678222656,0.04923523589968681,0.13183405995368958,-0.11847656965255737,-0.2087683379650116,0.22026178240776062,812.31640625,810.1723022460938,804.0137939453125,810.6288452148438,807.3029174804688,812.4766235351562,812.042236328125,810.4483642578125,803.74072265625,810.89501953125,807.5377807617188,812.2460327148438
96,1573744255.06397,-0.03572263568639755,0.04927108809351921,0.13057196140289307,-0.11724057793617249,-0.20958858728408813,0.22107243537902832,812.768310546875,810.6607666015625,804.5037231445312,811.0648193359375,807.8336181640625,812.989013671875,812.4943237304688,810.9366455078125,804.2310791015625,811.3306884765625,808.0684204101562,812.7584838867188
97,1573744255.0740232,-0.03567971661686897,0.04934051260352135,0.12925206124782562,-0.11589913815259933,-0.21041803061962128,0.22196392714977264,813.3798217773438,811.0487060546875,804.9501342773438,811.6060180664062,808.453369140625,813.4812622070312,813.103515625,811.3270874023438,804.6768798828125,811.8724365234375,808.6895141601562,813.2492065429688
98,1573744255.084363,-0.03596215695142746,0.04962141439318657,0.12871617078781128,-0.11539357900619507,-0.21078293025493622,0.22228765487670898,813.599609375,811.1891479492188,805.0675048828125,811.8248901367188,808.6400756835938,813.6868896484375,813.3233032226562,811.4676513671875,804.7947387695312,812.0906372070312,808.8754272460938,813.4556274414062
99,1573744255.0935442,-0.03585049510002136,0.04937043413519859,0.12838925421237946,-0.11514285206794739,-0.2110075205564499,0.22241666913032532,813.5036010742188,811.3084106445312,805.1409912109375,811.7865600585938,808.6181030273438,813.7640380859375,813.22998046875,811.5839233398438,804.8698120117188,812.0509033203125,808.8516235351562,813.5347290039062
100,1573744255.1025245,-0.035599496215581894,0.04918241128325462,0.12828925251960754,-0.11499450355768204,-0.2110457867383957,0.22252102196216583,813.53662109375,811.3071899414062,805.17236328125,811.8023071289062,808.667236328125,813.7670288085938,813.26171875,811.5841064453125,804.9002075195312,812.0675659179688,808.902099609375,813.536376953125
101,1573744255.1131523,-0.03510254621505737,0.04859676584601402,0.12776708602905273,-0.11459901183843613,-0.2113776057958603,0.22273364663124084,813.6692504882812,811.3409423828125,805.2283325195312,811.9490356445312,808.7899780273438,813.8734130859375,813.3961791992188,811.6160888671875,804.958740234375,812.2117919921875,809.0223388671875,813.6451416015625
102,1573744255.1236339,-0.034846995025873184,0.047782350331544876,0.12685205042362213,-0.11423155665397644,-0.21203769743442535,0.2228439450263977,813.7207641601562,811.4699096679688,805.3421020507812,812.051513671875,808.9024658203125,814.0189208984375,813.4589233398438,811.733642578125,805.0836791992188,812.3033447265625,809.1237182617188,813.8016967773438
103,1573744255.1309435,-0.03466101735830307,0.04758920893073082,0.12732721865177155,-0.11472325026988983,-0.2117273509502411,0.22252938151359558,813.649169921875,811.3526000976562,805.2554931640625,811.9647216796875,808.8146362304688,813.8848266601562,813.3875732421875,811.6161499023438,804.9973754882812,812.2161865234375,809.0357055664062,813.6676635742188
104,1573744255.1430416,-0.034512173384428024,0.04805754870176315,0.1274123191833496,-0.11420530825853348,-0.21156448125839233,0.22297818958759308,813.4535522460938,811.1119995117188,805.038330078125,811.7361450195312,808.6126708984375,813.6630859375,813.1795043945312,811.3881225585938,804.7679443359375,811.9996337890625,808.84619140625,813.4337158203125
105,1573744255.152805,-0.03495653718709946,0.04780353978276253,0.1275131106376648,-0.11490202695131302,-0.21161572635173798,0.2224264144897461,813.0243530273438,811.0167846679688,804.9003295898438,811.3466796875,808.3073120117188,813.40576171875,812.764404296875,811.2784423828125,804.6423950195312,811.5983276367188,808.5284423828125,813.1885986328125
106,1573744255.1621072,-0.03498603031039238,0.04757685214281082,0.12805961072444916,-0.11565809696912766,-0.2112974226474762,0.22190825641155243,812.6923217773438,810.8231201171875,804.716552734375,811.0164794921875,808.028564453125,813.1078491210938,812.4376220703125,811.0794067382812,804.4630126953125,811.263916015625,808.2454833984375,812.894775390625
107,1573744255.171704,-0.033837687224149704,0.0476430244743824,0.12757408618927002,-0.11408858746290207,-0.21136750280857086,0.22310423851013184,812.6535034179688,810.3938598632812,804.4019775390625,810.9010620117188,807.9140625,812.866943359375,812.3744506835938,810.6749267578125,804.126220703125,811.1699829101562,808.1539306640625,812.6312255859375
108,1573744255.182561,-0.033362049609422684,0.04730231314897537,0.12735596299171448,-0.11380287259817123,-0.21147629618644714,0.2232840210199356,812.7706298828125,810.297607421875,804.3338012695312,811.0182495117188,807.956787109375,812.8843994140625,812.4889526367188,810.58154296875,804.0565795898438,811.2883911132812,808.1980590820312,812.6472778320312
109,1573744255.1911263,-0.033539168536663055,0.04618692770600319,0.12691530585289001,-0.1145772635936737,-0.21197743713855743,0.22253452241420746,812.6754150390625,810.4616088867188,804.4151611328125,811.0384521484375,807.9312744140625,812.9832153320312,812.4197387695312,810.7191772460938,804.162841796875,811.2844848632812,808.1470947265625,812.771240234375
110,1573744255.2012362,-0.032913558185100555,0.045420046895742416,0.12589702010154724,-0.11374282091856003,-0.21261799335479736,0.22300295531749725,813.1455078125,810.840576171875,804.8167114257812,811.5299072265625,808.4158325195312,813.4552612304688,812.892578125,811.0953979492188,804.5679321289062,811.7723388671875,808.6282348632812,813.24658203125
111,1573744255.2101567,-0.03166661784052849,0.045615386217832565,0.1265874207019806,-0.11309058964252472,-0.21188253164291382,0.22367513179779053,813.4694213867188,810.8339233398438,804.964599609375,811.7357788085938,808.6795654296875,813.5297241210938,813.1874389648438,811.1183471679688,804.688232421875,812.0049438476562,808.9207153320312,813.2926635742188
112,1573744255.2243898,-0.03155495971441269,0.04505077376961708,0.1264367550611496,-0.11323379725217819,-0.21203985810279846,0.22348998486995697,813.1126098632812,810.9954833984375,805.0206298828125,811.509521484375,808.4788818359375,813.548095703125,812.8395385742188,811.2704467773438,804.75048828125,811.7730102539062,808.7130737304688,813.3179931640625
113,1573744255.2295766,-0.03165154159069061,0.044248685240745544,0.12610839307308197,-0.11377426236867905,-0.2123984843492508,0.22297048568725586,813.0307006835938,811.0237426757812,805.0194702148438,811.4819946289062,808.4391479492188,813.5394897460938,812.7758178710938,811.2802734375,804.7671508789062,811.7281494140625,808.6554565429688,813.3270874023438
114,1573744255.239166,-0.03125328570604324,0.04415717348456383,0.12600372731685638,-0.11333376914262772,-0.2123713493347168,0.2233162373304367,812.7803955078125,810.89599609375,804.9489135742188,811.194091796875,808.3029174804688,813.3314819335938,812.519287109375,811.15869140625,804.6898803710938,811.4469604492188,808.5267333984375,813.1116333007812
115,1573744255.250743,-0.030560852959752083,0.04463765025138855,0.12631554901599884,-0.11252223700284958,-0.21195124089717865,0.2240389883518219,812.6654663085938,810.6123657226562,804.7286376953125,811.0253295898438,808.1414794921875,813.120849609375,812.3807983398438,810.8988647460938,804.4465942382812,811.300537109375,808.3886108398438,812.8780517578125
116,1573744255.260238,-0.030637672170996666,0.0432509183883667,0.1255040317773819,-0.11314409226179123,-0.21270473301410675,0.2233496755361557,812.5877685546875,810.667236328125,804.7465209960938,811.030517578125,808.1309204101562,813.143310546875,812.3326416015625,810.9239501953125,804.4938354492188,811.277099609375,808.3485717773438,812.9295043945312
117,1573744255.2701046,-0.030710482969880104,0.044006213545799255,0.12541018426418304,-0.11246927082538605,-0.21265457570552826,0.22391274571418762,812.681396484375,810.43798828125,804.5860595703125,811.0267333984375,808.1373901367188,813.0181274414062,812.4126586914062,810.7086791992188,804.3214721679688,811.2848510742188,808.3674926757812,812.7919921875
118,1573744255.2793381,-0.030539080500602722,0.044097770005464554,0.1253075748682022,-0.11220023781061172,-0.21265791356563568,0.22413888573646545,812.7745361328125,810.2377319335938,804.4915771484375,811.0177001953125,808.1915893554688,812.8756103515625,812.5006103515625,810.5139770507812,804.2235107421875,811.2791137695312,808.4261474609375,812.6448974609375
119,1573744255.2890964,-0.030735066160559654,0.043575603514909744,0.12497366964817047,-0.112505242228508,-0.21302755177021027,0.22377115488052368,812.6840209960938,810.3818359375,804.46484375,811.1083984375,808.06689453125,813.060302734375,812.4244995117188,810.6433715820312,804.2098388671875,811.35693359375,808.2865600585938,812.8445434570312
120,1573744255.298151,-0.030875839293003082,0.04392478987574577,0.12486014515161514,-0.11217405647039413,-0.2130831927061081,0.22400987148284912,812.6934814453125,810.4114379882812,804.4385375976562,811.156005859375,808.0379638671875,813.1368408203125,812.4296875,810.6771850585938,804.1790161132812,811.408935546875,808.2614135742188,812.9174194335938
121,1573744255.3101132,-0.03074282594025135,0.04433996602892876,0.12483947724103928,-0.11164969950914383,-0.21294772624969482,0.2244940847158432,812.75732421875,810.38037109375,804.5900268554688,811.028564453125,808.2326049804688,812.9937133789062,812.4824829101562,810.6572875976562,804.3203735351562,811.2916259765625,808.4685668945312,812.7616577148438
122,1573744255.3192284,-0.030287859961390495,0.043488867580890656,0.12524278461933136,-0.11231514811515808,-0.2127535045146942,0.22397051751613617,812.5487670898438,810.5750732421875,804.6724243164062,810.9781494140625,808.0884399414062,813.103515625,812.2817993164062,810.84375,804.4081420898438,811.236083984375,808.3177490234375,812.878173828125
123,1573744255.3288815,-0.030698038637638092,0.04388701915740967,0.12550391256809235,-0.11259905993938446,-0.2126142680644989,0.22380700707435608,812.5491943359375,810.52587890625,804.6177368164062,810.9556884765625,808.0538330078125,813.0498046875,812.282470703125,810.7943115234375,804.3538818359375,811.2130737304688,808.2826538085938,812.8250122070312
124,1573744255.3370855,-0.03140571713447571,0.044665850698947906,0.12561479210853577,-0.11265681684017181,-0.21256478130817413,0.22381389141082764,812.6375732421875,810.548095703125,804.6346435546875,810.996337890625,808.1101684570312,813.0665893554688,812.3694458007812,810.8180541992188,804.3696899414062,811.2548217773438,808.340087890625,812.8406372070312
125,1573744255.3469145,-0.03180697560310364,0.04527036473155022,0.12502741813659668,-0.11188492178916931,-0.21296493709087372,0.22429682314395905,812.7169799804688,810.5419921875,804.47021484375,811.1968383789062,808.0230712890625,813.2636108398438,812.4447631835938,810.8161010742188,804.2013549804688,811.4588623046875,808.2548828125,813.0360717773438
126,1573744255.3590202,-0.031773317605257034,0.045060113072395325,0.12348362803459167,-0.11064749211072922,-0.21395549178123474,0.22500814497470856,813.0274658203125,810.502197265625,804.4755249023438,811.470458984375,808.2722778320312,813.4104614257812,812.7589721679688,810.77294921875,804.2127685546875,811.7262573242188,808.4983520507812,813.1884155273438
